27532,9592.981835037644
27533,7458.600743528451
27534,4734.734656764211
27535,19956.772825137512
27536,6929.799482221452
27537,12376.040329613486
27538,5251.767386564145
27539,10095.05085263849
27540,6774.879298576263
27541,10960.22854305536
27542,7544.046325999859
27543,6387.549307655799
27544,18256.511816798604
27545,8204.38459082024
27546,4482.724542094229
27547,8178.149929432107
27548,15141.684231642861
27549,4988.051445024442
27550,4753.122160318957
27551,7896.300028896775
27552,6303.887767015021
27553,8586.364846658405
27554,11143.29678742476
27555,18342.803475167137
27556,9219.816540843338
27557,9161.8644386816
27558,20732.703540255596
27559,7030.9018700598735
27560,8182.389821973299
27561,6873.9132607784295
27562,8103.660781098715
27563,6400.631705743923
27564,10445.96751395647
27565,5376.504764040825
27566,5977.368486396648
27567,12569.797993779513
27568,14695.111183564954
27569,5513.481204848816
27570,6972.279801698628
27571,10929.459547691042
27572,8213.971839036738
27573,11475.622187986153
27574,9822.008885670673
27575,12975.983060779437
27576,11309.564137806447
27577,12125.022936093139
27578,11452.853297210828
27579,21726.852208451328
27580,7734.87523227746
27581,4595.213736243488
27582,6305.413891092825
27583,7730.565673349981
27584,26944.216873558806
27585,6100.870640774709
27586,8777.249515703119
27587,5501.521509937297
27588,7132.211578839931
27589,10236.167567133472
27590,10964.824886092472
27591,19491.499011898
27592,29973.163542253158
27593,9480.180519831993
27594,14707.348232973865
27595,8093.251823182533
27596,4931.692488518686
27597,7472.765380413137
27598,6786.612880050412
27599,9812.496284262555
27600,5856.296124797718
27601,2661.9302187616695
27602,9348.911822326332
27603,7772.24487473346
27604,7310.452133300888
27605,7381.261048952584
27606,4984.724509381868
27607,14577.15643476204
27608,10168.616204646898
27609,10237.432914323797
27610,12030.898049517167
27611,5381.3875119390705
27612,8503.737235529823
27613,7939.257765248648
27614,12861.804386990925
27615,7950.096409901122
27616,25185.82389983424
27617,6223.62734660146
27618,21921.459930184035
27619,12629.979070925796
27620,7722.917317220086
27621,9735.777910813735
27622,9837.675822231253
27623,7444.294345473483
27624,12361.832515568149
27625,8776.99620748085
27626,6941.093525153974
27627,9573.52647458079
27628,5468.0265494766
27629,15530.234607084141
27630,8073.1974878763
27631,15598.531379250493
27632,5492.939770471518
27633,7597.514225206921
27634,3475.303551707245
27635,13657.122807860955
27636,8502.203636641101
27637,15043.60356089592
27638,4704.863289017497
27639,10400.792815855802
27640,4000.512133874531
27641,5196.623754637805
27642,7128.912246250814
27643,8563.84950284985
27644,5660.653262506553
27645,12377.816858339189
27646,12100.517714414864
27647,11944.819981175795
27648,29365.588382942205
27649,7200.6424963786085
27650,10125.210505426148
27651,6097.4046348894835
27652,10688.342477968132
27653,15125.819698670613
27654,12504.843355397303
27655,6604.94726005348
27656,15673.356771552164
27657,14442.104536264178
27658,6268.737228439786
27659,15172.140282150778
27660,5767.463569769341
27661,10276.625075815913
27662,6688.209938615494
27663,18480.439116975977
27664,7527.855931238245
27665,3241.3210862207875
27666,11591.788496034897
27667,7391.273516287992
27668,4262.202882565178
27669,9557.66826227851
27670,32869.203895673265
27671,5381.786589181768
27672,4312.5416809444105
27673,4143.888390294659
27674,5425.93832871152
27675,9390.008688854252
27676,14900.697255393468
27677,5043.860506572725
27678,15555.700701278012
27679,31668.61538947714
27680,6153.964979482576
27681,9765.105101110064
27682,4765.2891207689245
27683,7421.850993170351
27684,21785.27399924116
27685,12144.629359130893
27686,6839.658368310823
27687,7997.910114492421
27688,21952.947451562675
27689,6197.656041739966
27690,3776.0611487116466
27691,6707.89499640606
27692,8165.184893403382
27693,11660.562608935468
27694,6272.616291775919
27695,16888.81346131361
27696,7683.017200842707
27697,8123.692499896063
27698,5225.876533821626
27699,4978.665723217152
27700,23425.805614625413
27701,13095.506728143742
27702,5577.263629298341
27703,4638.895676827534
27704,18110.398733302518
27705,9742.386977287419
27706,11861.889815461564
27707,8680.077688424273
27708,4640.492227679486
27709,3624.8761327329753
27710,16327.722312483682
27711,6491.872942988494
27712,12412.141013360315
27713,14957.986466285278
27714,5597.609924567847
27715,31278.582275369426
27716,6380.108839673508
27717,4887.053864508332
27718,7809.5699452953795
27719,42243.94079395031
27720,16123.172031814727
27721,7245.0548922369235
27722,13032.28591467129
27723,8215.331550319188
27724,9834.049503746006
27725,10328.522672191366
27726,26766.267565714334
27727,5508.625109999063
27728,3603.394416897738
27729,9820.648882202306
27730,5368.154046068947
27731,8814.04142309716
27732,26446.945909480066
27733,17128.671714596017
27734,13002.32285451139
27735,17099.557997983527
27736,8510.22809565186
27737,7752.029520670386
27738,10359.11371289618
27739,5372.360339022333
27740,20581.084449198923
27741,7644.563122742158
27742,13104.365170049368
27743,13506.902875901997
27744,6947.2429994807735
27745,7815.478167297582
27746,8117.332385041572
27747,16636.387889270707
27748,15253.573631344692
27749,7506.415213736438
27750,28949.009480438144
27751,8175.148276390778
27752,7911.670501154214
27753,47146.04123607123
27754,11358.545394133273
27755,8714.74391239602
27756,5658.295149633112
27757,6884.9640759302065
27758,5174.7373493052
27759,30217.277453407554
27760,9432.507562618393
27761,9499.105723073615
27762,11169.871377872647
27763,12071.635531171345
27764,24537.063707728357
27765,6126.671486780262
27766,6982.422048662548
27767,13135.194526582849
27768,11858.14271250943
27769,12353.935050440068
27770,9075.791154659122
27771,15260.30734330416
27772,13123.138627491537
27773,11085.331621631449
27774,5937.258109188214
27775,11448.507487991554
27776,6516.584396951408
27777,7262.571356197509
27778,24663.037749538205
27779,4276.795171504041
27780,7245.205429549364
27781,7396.914033748459
27782,12021.914635820729
27783,4545.548043491624
27784,10108.065238656882
27785,13020.379560868307
27786,13069.667850474007
27787,13508.664379934424
27788,7964.699460050125
27789,6611.975056652152
27790,17149.209679264586
27791,8870.779626338428
27792,9004.334821607803
27793,6261.071593400796
27794,7762.0046978832925
27795,13816.81009579394
27796,14373.221878463848
27797,8031.015096910238
27798,9579.18943807447
27799,9092.58830651874
27800,23706.258226164508
27801,3048.623784140843
27802,9074.32301696637
27803,26553.76836170579
27804,8171.842635583484
27805,6195.392816119008
27806,5109.185216593579
27807,3797.9195169102886
27808,5436.092972064344
27809,3886.9998716541313
27810,9469.168828962382
27811,3662.0179266624777
27812,29686.466341316438
27813,11508.092138147247
27814,3347.017732788831
27815,13711.491904686507
27816,8802.991806671018
27817,5133.212286653448
27818,6560.000690996772
27819,2772.3652105954147
27820,43364.39468819492
27821,29904.998630764807
27822,12504.743660012979
27823,32034.992592515242
27824,9185.343066978014
27825,8377.556853886219
27826,22259.169752131897
27827,11680.495644462164
27828,18756.46443860173
27829,4661.274938202119
27830,11445.62050942713
27831,7203.416360911411
27832,6268.581294197838
27833,8080.3774779898185
27834,9615.61622522362
27835,9102.993670202033
27836,5382.6812289507525
27837,27568.379062687225
27838,21183.734214171913
27839,10358.69637364026
27840,7173.6620113317795
27841,11330.368175736543
27842,13005.113444493421
27843,4491.626055146682
27844,6315.3868831009
27845,7247.482621167964
27846,6433.339021234838
27847,8244.635968946452
27848,7238.805660630704
27849,5045.995924770305
27850,18639.50796120435
27851,11494.404269880952
27852,17202.57975980844
27853,8856.416438523154
27854,7182.322571534964
27855,19679.50429515422
27856,9015.69595670539
27857,14907.198613521257
27858,7489.781907304741
27859,6191.808807708851
27860,20376.292299906454
27861,8862.709990158664
27862,6952.9421510001075
27863,9379.954438985655
27864,16569.681924414792
27865,7895.84969794178
27866,3259.850274443711
27867,9696.964249177097
27868,13663.455862412866
27869,6098.336177208979
27870,20301.358235663225
27871,5589.576118618553
27872,4548.73999711546
27873,28776.95499001104
27874,7418.96464035082
27875,8805.733203198728
27876,11374.603905265998
27877,8431.37887799785
27878,11401.6436810169
27879,7645.769731057272
27880,18555.991171836424
27881,3729.1428579863295
27882,11783.456870815453
27883,7251.898709002133
27884,7367.85991835755
27885,5998.089172246983
27886,14198.474102250873
27887,9002.643757352522
27888,7551.689171714745
27889,13951.378602237595
27890,37511.64820513899
27891,6882.254575739633
27892,9004.991753900016
27893,3905.9217999341035
27894,7335.04481980861
27895,11426.680403496643
27896,10210.850722883786
27897,17742.82801469247
27898,12050.648280705644
27899,14353.251750384732
27900,7694.841202798961
27901,8970.028923377295
27902,4125.430623467486
27903,11127.75482687173
27904,15362.707296884897
27905,10256.440244684547
27906,7171.494639503504
27907,13066.476969344378
27908,13248.39680404922
27909,7436.70418717121
27910,5439.604362867533
27911,3712.996024274666
27912,15590.984365828073
27913,12591.516376821846
27914,12055.582107893482
27915,6414.911196651754
27916,7268.783884609723
27917,26497.040420900943
27918,8144.657219014271
27919,12390.632577913386
27920,6876.228203897201
27921,5176.635342678347
27922,3642.5363304236967
27923,6371.0254531211485
27924,13625.680789055858
27925,7060.589292664818
27926,6050.6282384722135
27927,9403.642016403677
27928,9575.852210756006
27929,11869.796388112136
27930,23654.816189803398
27931,9496.515961688126
27932,12215.924089142434
27933,9105.714385407771
27934,10522.527283286303
27935,3780.1843043279423
27936,9253.96072080975
27937,6848.788072064995
27938,2888.2335537145223
27939,6558.301095337589
27940,13251.049450622293
27941,8259.07234560965
27942,9942.413271517928
27943,11285.66920604946
27944,6262.956826128293
27945,12039.359704746952
27946,6075.496459748388
27947,9418.63402809768
27948,24461.37321628064
27949,6878.18532281843
27950,5648.809634781323
27951,12456.313715983606
27952,9530.336768089684
27953,22872.48859680365
27954,8886.874148875904
27955,12585.901307710898
27956,4835.213374166911
27957,11785.85990132844
27958,10580.055216130479
27959,9285.852109540872
27960,5891.951454367523
27961,7063.256610465438
27962,7141.445873140631
27963,7607.918081056519
27964,5168.490290185557
27965,6840.714044854036
27966,8850.484604940593
27967,2725.2834106723626
27968,26134.760761808186
27969,4344.207965240065
27970,9667.547147293206
27971,8906.124099179535
27972,6223.736187086927
27973,8226.739158188586
27974,7394.608483862564
27975,11059.157200216781
27976,9132.94555537787
27977,9024.57690884946
27978,23283.978253228117
27979,7127.266820803939
27980,13432.136490168668
27981,7905.845525860579
27982,9303.286081196491
27983,7181.869464230427
27984,6456.670899757471
27985,9744.455183515764
27986,3364.4022964702617
27987,5813.623937578823
27988,7108.561957221646
27989,11096.776774038095
27990,9118.41716698216
27991,4656.493403301456
27992,4964.60806400002
27993,14104.848357385457
27994,30443.761702660206
27995,6975.3383282803725
27996,4930.5677799505365
27997,7700.007617930436
27998,5605.867570500815
27999,11338.554325564897
28000,6910.851105535531
28001,8083.751532225289
28002,6442.305231468049
28003,14294.484078565045
28004,9690.297218343201
28005,14476.15551469069
28006,28827.294052655405
28007,10395.930028183442
28008,5554.256150886288
28009,4453.064576381327
28010,4434.32725065236
28011,6235.736110335783
28012,6955.312348572133
28013,7720.488487294163
28014,8149.303446630114
28015,7338.831848573609
28016,7571.53729863782
28017,13801.095887046238
28018,10469.300928620392
28019,14983.968005225048
28020,42223.29901170147
28021,6335.692455231088
28022,10874.754153878832
28023,6779.9547702496875
28024,27232.98475718953
28025,9198.850021059889
28026,30545.161701627716
28027,2789.7265081377327
28028,25721.63412777896
28029,47136.72427824996
28030,7004.814375709352
28031,9290.591293827305
28032,9577.523860779182
28033,11862.141477600646
28034,9271.195035438155
28035,8714.615178797254
28036,8469.738054042686
28037,12925.834173718997
28038,6771.1024131024515
28039,7468.0224737895915
28040,10448.762764026069
28041,21427.390077321976
28042,21506.529252004337
28043,20807.98617602013
28044,44142.86038684006
28045,26409.151526599308
28046,5809.035918028011
28047,9323.750247248165
28048,24136.186880839694
28049,8626.055968236033
28050,6526.5307155318815
28051,23584.75788734703
28052,6544.067352616495
28053,7327.950268844848
28054,7851.114913136063
28055,8371.833454870233
28056,8768.892763633045
28057,6706.500446611491
28058,34001.23614531044
28059,11033.152094822155
28060,2796.4080758995374
28061,9241.459768107487
28062,7591.5910795547725
28063,7781.665692362384
28064,4971.971131061201
28065,3636.9473851615444
28066,8188.08456058467
28067,26227.487429870485
28068,10396.186788439989
28069,8883.443735656492
28070,5640.292598628766
28071,23464.484689791076
28072,3733.419441388278
28073,9752.534929746256
28074,6318.607552204434
28075,12755.382051835793
28076,21973.566309163925
28077,3568.982086389555
28078,9997.30268407814
28079,8623.447144949714
28080,11393.054472974456
28081,7606.236067249036
28082,8106.994871773081
28083,6087.653863800644
28084,9058.737380805978
28085,7272.978149444588
28086,9083.379761392887
28087,5678.942422119909
28088,29956.89006976026
28089,5444.216988528758
28090,6824.8432853750965
28091,16086.883840092543
28092,9138.841223781406
28093,11694.32087483655
28094,23407.940695441903
28095,6969.381092068263
28096,8021.6497041082075
28097,8922.07652745683
28098,6951.342607155112
28099,24447.924586313613
28100,15121.624130714754
28101,11487.40049850086
28102,23471.146220809936
28103,10427.261414619426
28104,12565.180663486139
28105,10156.012453363888
28106,8100.321256230346
28107,7606.236067249036
28108,7020.892324349618
28109,5985.9838907920675
28110,4506.45877112995
28111,12968.644017537003
28112,6955.311145892193
28113,8680.974262962018
28114,9936.526671702117
28115,10260.707951359384
28116,7478.259150301776
28117,8581.081676054499
28118,7626.576539682334
28119,8470.286145562088
28120,5257.061755873083
28121,9242.00645421457
28122,7528.093202562613
28123,7195.250055941668
28124,12548.881438924762
28125,9416.106144238907
28126,8655.015098977783
28127,7730.223716987018
28128,14359.744907158214
28129,5503.499356632684
28130,20091.681063736465
28131,10693.459934878478
28132,15221.175356319503
28133,9898.278386320722
28134,24187.862130532325
28135,26608.491820013012
28136,12451.594740199713
28137,26119.75340984384
28138,6149.0208906443595
28139,7875.183774138037
28140,14814.0403243103
28141,9429.87409059779
28142,8829.291778087789
28143,13607.404377544242
28144,8841.565189418232
28145,4831.603120801162
28146,5086.654621240798
28147,8007.222768517124
28148,7997.97076638034
28149,6174.687516266808
28150,6455.610788638684
28151,6502.682375102392
28152,8356.820655879174
28153,6404.3845913141595
28154,24795.879438385153
28155,16055.351192301734
28156,4318.816038768651
28157,9015.477045533755
28158,9176.06567079508
28159,9428.857634680737
28160,8176.682435866971
28161,8834.580706134742
28162,3559.2473895996977
28163,11270.600953597457
28164,12672.411961099295
28165,9631.451249126223
28166,7532.5950523813035
28167,8843.422282689422
28168,7171.139653300048
28169,6497.423016885933
28170,10249.063827038699
28171,10204.13166426363
28172,12666.372256450504
28173,5823.335268302927
28174,6126.104108927638
28175,14108.722240250552
28176,10047.949076058048
28177,24796.650128321926
28178,15878.511639894314
28179,2359.8419104194463
28180,7344.897797369283
28181,9891.008727217966
28182,7534.458427010087
28183,11338.307839054865
28184,10573.980821178748
28185,14275.125629746373
28186,20677.055509865426
28187,7017.1337761916475
28188,12361.089145475564
28189,10956.129743629983
28190,11303.777223951098
28191,8432.82673782109
28192,19913.613386324607
28193,7650.3530321636745
28194,9254.227089943564
28195,5253.567005275735
28196,7028.174243082301
28197,6986.982448060233
28198,14742.314919343788
28199,4987.606767966244
28200,8366.755706706279
28201,8572.210273541234
28202,4250.025513137404
28203,16412.854053383733
28204,5849.9489474571765
28205,8209.296941859344
28206,22414.54984100495
28207,5274.510246591788
28208,7583.382049553304
28209,6493.871892399655
28210,5067.665402940217
28211,25663.615768234242
28212,5227.319667172357
28213,17779.878563658393
28214,10894.096484380221
28215,5311.18875193704
28216,9446.651502648152
28217,8360.344367711208
28218,6632.745933108551
28219,9171.073944594911
28220,14130.473383196259
28221,7842.233994470238
